group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
protein_s_free_ag_actual/normal,27821-8,Protein S.free Ag actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"FREE PROTEIN S (ANT) (TEST:BHPRTSAF)|FREE PROT S ANTIGEN (TEST:NHPRSF)|PROTEIN S FREE AG (%) BLOOD (TEST:EL:5200011198)|PROTEIN S AG, FREE (TEST:NCSQE-PSTF1)|PROTEIN S AG, FREE (TEST:FCPSTF1)|PROTEIN S ANTIGEN-FREE, PLASMA (TEST:WC601.9010)|FREE PROTEIN S AG (TEST:EL:5200011149)|FREE PROTEIN S (ANT) (TEST:MHSQ-PRTSAF)|PROTEIN S AG FREE (TEST:EL:5290006111)|FREE PROTEIN S (ANT) (TEST:MHFREEPS)|PROTEIN S AG, FREE (TEST:NCPSF)|PROTEIN S AG, FREE (TEST:MCSQ-PSTF1)|FREE PROTEIN S (ANT) (TEST:FHPRTSAF)|FREE PROTEIN S (ANT) (TEST:WHPRTSAF)|FREE PROTEIN S (ANT) (TEST:DHSQE-PRTSAF)|FREE PROT S ANTIGEN (TEST:NCPRSF)",237,780
prothrombin_ab,40457-4,Prothrombin Ab,Ser/Plas,arb U/mL,UNITS,{'UNITS': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI-PT (TEST:BC1-1193)|ANTI PROTHROMBIN (TEST:EL:5200001429)|ANTI PROTHROMBIN (TEST:BIANTIPT),25,88
prothrombin_activity_actual/normal,3289-6,Prothrombin.activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"II LEV (TEST:BH1-66)|FACTOR II (TEST:DHSQE-FII)|FACTOR II (TEST:BHFII)|FACTOR II ACTIVITY (TEST:EL:5200004919)|FACTOR II (TEST:EL:5200005489)|FACTOR II (TEST:NCFIIT)|FACTOR II (TEST:NCSQE-F21)|FACTOR II (TEST:MHSQ-FII)|COAG FACTOR II ASSAY, P (TEST:FC70.2300)",36,162
prothrombin_fragment_1+2,25742-8,Prothrombin fragment 1+2,Ser/Plas,nmol/L,pmol/L,{'pmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTHROMBIN FRAG 1+2 (TEST:MCSQ-PTF12),33,86
pt-inr_after_hepzyme_test_mhsq-ptihpz,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,PT-INR AFTER HEPZYME (TEST:MHSQ-PTIHPZ),12,21
pt_after_hepzyme_test_mhsq-pthpz,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,False,,PT AFTER HEPZYME (TEST:MHSQ-PTHPZ)|PT AFTER HEPZYME (TEST:EL:5200011229),12,23
pt_mix_1_1_test_mcsq-ptmx1,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,True,singleton,PT MIX 1:1 (TEST:MCSQ-PTMX1),1,4
pt_mixing_study_test_mhsq-ptmx,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,PT MIXING STUDY (TEST:MHSQ-PTMX)|PT MIXING STUDY (TEST:EL:5200011246)|PT MIXING STUDY (TEST:BHPTMX),31,99
pt_test_el_5200011202,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,False,,MAN (ST4) PT (TEST:MHSQ-MPT)|PT (TEST:EL:5200011202),26,76
ptt_treated_w/hepzyme_test_bh1-564,,,,sec,sec,{},0.0,9999.0,0.0,9999.0,3,True,singleton,PTT TREATED W/HEPZYME (TEST:BH1-564),1,1
sequence_test_mcsq-seq,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,SEQUENCE (TEST:MCSQ-SEQ),40,483
service_comment_12,8254-5,Service comment 12,XXX,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BLOOD GAS COMMENTS (TEST:NCBGCOM)|COMMENTS (BLOOD GAS) BLOOD (TEST:EL:5200001994)|BGAS OTHER (TEST:FCAOTH)|F102 COMMENT (TEST:NCFIO2OX)|COMMENT (ACL) (TEST:NCSQE-BGCOM)|BGAS OTHER BLOOD (TEST:EL:5200001458)|COMMENT (ACL) (TEST:WCBGCOM)|COMMENT (ACL) (TEST:MCSQ-BGCOM)|COMMENT (ACL) (TEST:MCBGCOM),400,3795
sodium,2951-2,Sodium,Ser/Plas,mmol/L,mEq/L|mmol/l|MMOL/L|mmol/L|MEQ/L|meq/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SODIUM (TEST:MC/NA)|NA (PEDI) (TEST:NCNAPED)|SODIUM (TEST:WCSODA)|SODIUM (TEST:SC400.1400)|SODIUM BLOOD (TEST:EL:5200013061)|NA-PL (TEST:BC1-354)|SODIUM (TEST:WC326.2105)|NA (TEST:MCPOL100)|ONA-WB (TEST:BC1-1312)|PLASMA SODIUM (TEST:MCPNA)|SODIUM (TEST:FC500.0800)|SODIUM (TEST:VCSQE-SODA)|SODIUM (TEST:NHSQE-NA)|SMEAR (TEST:EL:5200013016)|SODIUM (TEST:FC10.0105)|NA-PL (TEST:EL:5200009664)|SODIUM (TEST:DHSQE-NA)|SODIUM (TEST:NCNA)|SODIUM (TEST:DCSQE-PNA)|SODIUM (TEST:BC1-8)|SODIUM (TEST:MC.NA)|SODIUM BLOOD (TEST:EL:5200010860)|SODIUM (TEST:SCSODA)|SODIUM (TEST:MCSQ-NA)|SODIUM (TEST:FCNA)|SODIUM (TEST:NCSQE-NA)|SODIUM (TEST:MCNA)|SODIUM (TEST:NCRTNA)|NA-WB BLOOD (TEST:EL:5200009663)|SODIUM (TEST:MCSQ-NA1)|SODIUM (TEST:EL:5200009660)|SODIUM BLOOD (TEST:EL:5200009655)|SODIUM (TEST:FC500.0750)|SODIUM (TEST:BCPNA)|PLASMA SODIUM (TEST:MCSQ-PNA)|NA-WB (TEST:BCNABG8)|SODIUM (TEST:NHNA)|NA (TEST:MCSQ-NA4)|SODIUM (TEST:VCSQE-NA)|SODIUM SERUM (TEST:NCRTNA)|NA (ISTAT) (TEST:NCNAIS)|SODIUM (RT) (TEST:SC310.0010)|SODIUM (TEST:SCNA)|SODIUM (STAT LAB) (TEST:MCSQ-XNA)|SODIUM (TEST:WCNA)|SODIUM (TEST:MCSQ-SODA)|SODIUM (TEST:DCSQE-NA)|SODIUM-POC (TEST:MCSQ-NA7)|SODIUM (TEST:WC331.0100)|SODIUM-POC (TEST:NCSQE-NA7)|NA-WB (TEST:BCNABG),5636,1072590
spont_resp_rate_test_fcasrr,,,,BPM,BPM,{},0.0,9999.0,0.0,9999.0,3,False,,SPONT RESP RATE BLOOD (TEST:EL:5200001714)|SPONT RESP RATE (TEST:EL:5200015544)|SPONT RESP RATE (TEST:FC90.0160)|SPONT RESP RATE (TEST:FC90.0050)|SPONT RESP RATE (TEST:FCVSRR)|SPONT RESP RATE (TEST:FCASRR),30,362
spontaneous_plt_agg_test_mhspltag,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,SPONTANEOUS PLT AGG (TEST:MHSPLTAG),1,1
temperature,,,,DEGREES,DEGREES,{},0.0,9999.0,0.0,9999.0,3,False,,PATIENT TEMPERATURE (TEST:WC301.0700)|TEMP. BLOOD (TEST:EL:5200013723)|TEMP (TEST:BCBGTEMP)|ART TEMP OUT (TEST:MCSQ-TEMPA)|TEMPERATURE (TEST:SC301.1400)|TEMP (TEST:MCTEMOUT)|VENOUS TEMP OUT (TEST:MCSQ-TEMPV)|ART TEMP OUT (TEST:VCSQE-TEMPA)|TEMP (TEST:MCTEMPO)|PATIENT TEMPERATURE (TEST:WC301.1660)|TEMP (TEST:MCSQ-TEMPO)|TEMP. BLOOD (TEST:EL:5200014195)|TEMP BLOOD (TEST:EL:5200002019)|ART TEMP OUT (TEST:MCTEMPA)|TEMP. BLOOD (TEST:EL:5200013725)|VENOUS TEMP OUT (TEST:MCTEMPV),871,48626
test_site_bg/pulse_ox_blood_test_el_5200002018,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,TEST SITE (BG/PULSE OX) BLOOD (TEST:EL:5200002018),200,1139
thrombin__1_unit/ml_chrono-lume_test_bh1-547,,,,nm,nm,{},0.0,9999.0,0.0,9999.0,3,True,singleton,THROMBIN  1 UNIT/ML CHRONO-LUME (TEST:BH1-547),2,2
total_hdl_particle_concentrati_test_wc954.1050,,,,mcmol/L,mcmol/L,{},0.0,9999.0,0.0,9999.0,3,True,singleton,TOTAL HDL PARTICLE CONCENTRATI (TEST:WC954.1050),1,2
triglyceride,2571-8,Triglyceride,Ser/Plas,mg/dL,ng/ml|MG/DL|mg/dl|mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"TRIGLYCERIDES (TEST:NCSQE-TRIG)|TRIGLYCERIDE (TEST:FC500.6950)|.TRIGLYCERIDE (TEST:WC331.2995)|TRIGLYCERIDE (TEST:WC326.2390)|TRIGLYCERIDES, CDC, P (TEST:WC954.1070)|TRIGLYCERIDE (TEST:NCTRIG)|TRIGLYCERIDES (TEST:VCSQE-TRIG)|TRIG (TEST:MCSQ-TRIG4)|TRIGLYCERIDES (TEST:MCTRI)|TRIGLYCERIDE SCREENING (TEST:FC10.1693)|TRIGLYCERIDE (TEST:FC500.6900)|TRIGLYCERIDES (TEST:BC1-54)|TRIGLYCERIDES (TEST:MCSQ-TRIG1)|TRIGLYCERIDE SCREENING (TEST:FC500.7000)|TRIGLYCERIDES (TEST:MC.TRIG)|TRIGLYCERIDES (TEST:SCTRIG)|TRIGLYCERIDE (TEST:WC331.2900)|TRIGLYCERIDES (TEST:DCSQE-TRG)|TRIGLYCERIDES (TEST:SC400.2500)|TRIGLYCERIDE SCREENING (TEST:FC500.7050)|TRIGLYCERIDE (TEST:WC326.2395)|TRIGLYCERIDES (TEST:MCSQ-TRIG)|TRIGLYCERIDES (TEST:FCTRIG)|TRIGLYCERIDES,LL (TEST:MCTRIGLY)|TRIGLYCERIDES (TEST:DCSQE-TRIG)|.TRIGLYCERIDE FOR PROPOFOL (TEST:WC331.2901)|TRIGLYCERIDES (TEST:EL:5200014087)|TRIGLYCERIDES (TEST:DHSQE-TRIG)|TRIGLYCERIDES (TEST:BCTRIG)|TRIGLYCERIDES,S (TEST:EL:5290007354)|TRIGLYCERIDE (TEST:FC10.0310)|TRIGLYCERIDES (TEST:WCTRIG)|TRIGLYCERIDE,PROPFOL (TEST:WCTPROP)|TRIG (TEST:MCPOL123)",4195,91188
troponin_i_cardiac,10839-9,Troponin I.cardiac,Ser/Plas,ug/L;ng/mL,ng/ml|NG/ML|ng/mL,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"TROPONIN I (TEST:EL:52000158165)|TROPONIN I (TEST:FC10.0284)|.TROPONIN I ULTRA (TEST:WC602.20103)|TROPONIN I (NSMC) (TEST:SC400.4555)|TROPONIN POC (TEST:NCTROPOC)|TROPONIN-I BLOOD (TEST:EL:5200013933)|TROPONIN-I,B&W (TEST:MCTROP-I)|TROPONIN I (TEST:BCTPNI)|TROPONIN I (TEST:DCSQE-TPNI)|TROPONIN-I (TEST:BCTNI)|TROPONIN I, PLASMA (TEST:WC602.20101)|TROPONIN-I (TEST:SCTRPNI1)|TROPONIN-I BLOOD (TEST:EL:5200018209)|TROPONIN-I (TEST:DCSQE-TNI)|TROPONIN I (TEST:NCTROPI)|TROPONIN I (TEST:NHTROPI)|TROPONIN I (TEST:EL:5290005262)|TROPONIN I (TEST:MCSQ-TPNI)|TROPONIN-I (TEST:MCSQ-TNI6)|CTN-I (TEST:BC1-938)|TROPONIN I (TEST:BCATNI1)|TROPONIN-I (TEST:MCTROPON)",473,6772
troponin_t_cardiac,67151-1,Troponin T.cardiac,Ser/Plas,ng/L,ng/ml|ng/L|ng/mL|NG/ML,{'ng/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"TROPONIN-T (TEST:MCSQ-TNT)|TROPONIN-T (TEST:FCTNT)|TROPONIN T (TEST:FC500.5100)|TROPONIN T (TEST:WC326.0279)|TROPONIN-T, HS GEN5 (TEST:NCSQE-TNTHS)|TROPONIN-T, HS GEN5 (TEST:SCTNTHS)|TROPONIN-T (TEST:NCSQE-TNT)|TROPONIN-T, HIGH SENSITIVITY (GEN 5) BLOOD (TEST:EL:5290003044)|TROPONIN T (TEST:NCTROPT)|TROPONIN-T (TEST:BCTNT)|TROPONIN T (TEST:FC500.5150)|TROPONIN-T, HS GEN5 (TEST:WCTNTHS)|TROPONIN-T, HS GEN5 (TEST:DCSQE-TNTHS)|TROPONIN-T, HS GEN5 (TEST:FCTNTHS)|TROPONIN-T (TEST:DCSQE-TNT)|TROPONIN-T, HS GEN5 (TEST:MCSQ-TNTHS)|TROPONIN T (MGH) (TEST:SC400.4550)|TROPONIN-T, HS GEN5 (TEST:BCTNTHS)|TROPONIN-T, HS GEN5 (TEST:EL:5290008241)|TROPONIN T (TEST:BC1-813)|TROPONIN-T BLOOD (TEST:EL:5200013936)|TROPONIN-T (TEST:VCSQE-TNT)|TROPONIN-T (TEST:SCTNT)|TROPONIN-T (TEST:WCTNT)",4850,95473
urea_nitrogen,3094-0,Urea nitrogen,Ser/Plas,mg/dL,mg/dL|MG/DL|mg/dl|mg%,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"UREA NITROGEN (TEST:FC500.1500)|BUN (TEST:DCSQE-PBUN)|ARTERIAL BUN (TEST:MCSQ-BUNA)|BUN (TEST:MCPOL105)|BUN (TEST:SC400.1000)|BUN BLOOD (TEST:EL:5200010415)|VENOUS BUN (TEST:MCSQ-BUNV)|BUN (ISTAT) (TEST:NCBUNIS)|BUN (TEST:MCSQ-BUN7)|UREA NITROGEN (TEST:WCBUN)|UREA NITROGEN (TEST:MC.BUN)|ARTERIAL BUN BLOOD (TEST:EL:520015858)|BLOOD UREA NITROGEN (TEST:FC10.0205)|BUN (TEST:VCSQE-BUN)|BUN, PERIPHERAL BLOOD (TEST:EL:5200015859)|BUN (STAT LAB) (TEST:MCSQ-XBUN)|.UREA NITROGEN (BUN), PLASMA (TEST:WC331.0780)|BLOOD UREA NITROGEN (TEST:FC10.3100)|UREA NITROGEN (BUN) (TEST:WC326.2165)|UREA NITROGEN (TEST:MCBUN)|UREA NITROGEN (TEST:WCPBUN)|BUN (TEST:NHBUN)|UREA NITROGEN (TEST:FC500.1450)|UREA NITROGEN (TEST:MCSQ-BUN)|BUN (TEST:EL:5200002391)|BUN (TEST:NHSQE-BUN)|UREA NITROGEN (TEST:FCBUN)|UREA NITROGEN (TEST:SCBUN)|BUN (TEST:DHSQE-BUN)|UREA NITROGEN (TEST:MCSQ-BUN1)|BUN (TEST:NCSQE-BUN7)|UREA N (TEST:BC1-6)|BUN, VENOUS BLOOD (TEST:EL:5200015858)|PERIPHERAL BUN (TEST:BCBUNP)|UREA NITROGEN (TEST:DCSQE-BUN)|BLOOD UREA NITROGEN (TEST:MC/BUN)|BUN (TEST:NCBUN)|PLASMA UREA NITROGEN (TEST:MCPBUN)|ARTERIAL BUN (TEST:BCBUNA)|BUN (TEST:WC331.0700)|VENOUS BUN (TEST:BCBUNV)|UREA NITROGEN (TEST:NCSQE-BUN)|PERIPHERAL BUN (TEST:MCSQ-BUNP)|BUN BLOOD (TEST:EL:5200002387)|UREA NITROGEN (TEST:FC500.1400)|PLASMA UREA NITROGEN (TEST:MCSQ-PBUN)|BUN (TEST:MCSQ-BUN4)|UREA NITROGEN (TEST:BCPBUN)",5638,975657
vent_tidal_volume_test_fcavtv,,,,,,{},0.0,9999.0,0.0,9999.0,3,False,,VENT TIDAL VOLUME (TEST:FC90.0060)|VENT TIDAL VOLUME (TEST:FCAVTV)|VENT TIDAL VOLUME BLOOD (TEST:EL:5200001775)|VENT TIDAL VOLUME (TEST:FC90.0190)|VENT TIDAL VOLUME (TEST:EL:5200015613)|VENT TIDAL VOLUME (TEST:FCVVTV),22,259
"vldl,_direct_test_bcvldld",,,,mg/dL,mg/dL,{},0.0,9999.0,0.0,9999.0,3,True,singleton,"VLDL, DIRECT (TEST:BCVLDLD)",88,153
vldl_test_el_5200015351,,,,mg/dL,mg/dL,{},0.0,9999.0,0.0,9999.0,3,False,,VLDL (DIRECT) (TEST:NCSQE-VLDLD)|VLDL (TEST:EL:5200015351),118,218
vldld_test_bc1-2463,,,,mg/dL,mg/dL,{},0.0,9999.0,0.0,9999.0,3,True,singleton,VLDLD (TEST:BC1-2463),10,14
von_willebrand_act_test_ncsqe-vwfx1,,,,%,%,{},0.0,9999.0,0.0,9999.0,3,True,singleton,VON WILLEBRAND ACT (TEST:NCSQE-VWFX1),1,2
von_willebrand_evaluation,48595-3,von Willebrand evaluation,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VWF MULTIMER INTERP (TEST:MHSQ-VWFMS2)|VWD TECH INTERP (TEST:NCSQE-AVWPR1)|VWF MULTIMER INTERPRETATION BLOOD (TEST:EL:5230000289)|VON WILLEBRAND DISEASE TECH INTERP (TEST:EL:5230000796)|VWD TECH INTERP (TEST:MCSQ-AVWPR1)|VWF MULTIMER INTERP (TEST:MCSQ-VWFMS2)|VWF MULTIMER INTERP (TEST:BCVWFMS2),10,26
von_willebrand_factor_activity_actual/normal,68324-3,von Willebrand factor.activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VON WILLEBRAND ACT BLOOD (TEST:EL:5200015631)|VON WILLEBRAND ACT (TEST:MCSQ-VWFX1)|VWF ACTIVITY (TEST:BHVWFACT)|VWF ACTIVITY (TEST:FHVWFACT)|VWF ACTIVITY (TEST:DHSQE-VWFACT)|VWF ACTIVITY (TEST:EL:5200015624),14,70
von_willebrand_factor_ag,6012-9,von Willebrand factor Ag,PPP,IU/mL; %,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"VW FACTOR (TEST:EL:5200015621)|VWF (FVIIIR:AG) (TEST:BHVWF)|VWF (FVIIIR:AG) (TEST:FHVWF)|VWF (FVIIIR:AG) (TEST:WHVWF)|FACTOR VIII AG, PLASMA (TEST:WC601.6130)|VWF (FVIIIR:AG) (TEST:MHSQ-VWF)|VWF (FVIIIR:AG) (TEST:DHSQE-VWF)",65,267
von_willebrand_factor_ag_actual/normal,27816-8,von Willebrand factor Ag actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VWF:AG (TEST:BH1-76)|VON WILLEBRAND AG (TEST:MCSQ-VWAG1)|VW FACTOR (TEST:NHVWFAG)|VON WILLEBRAND FAC. (TEST:DHSQE-VWF)|VON WILLEBRAND AG BLOOD (TEST:EL:5200015617)|VON WILLEBRAND AG (TEST:NCSQE-VWAG1),30,78
von_willebrand_factor_cleaving_protease,34589-2,von Willebrand factor cleaving protease,PPP,,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ADAMTS 13 EVALUATION (TEST:BC1-1515)|VWF CLV METALLOPRTSE (TEST:MCSQ-ADAMTS),3,5
von_willebrand_factor_cleaving_protease_actual/normal,53622-7,von Willebrand factor cleaving protease actual/normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ADAMTS13 ACTIVITY (TEST:BCA13ACT)|ADAMTS13 ACTIVITY (TEST:MCSQ-MADMFX)|ADAMTS13 ACTIVITY BLOOD (TEST:EL:5200000397)|ADAMTS13 ACTIVITY (TEST:MCSQ-A13ACT)|ADAMTS13 ACTIVITY (TEST:WCMADMFX)|ADAMTS13 ACTIVITY BLOOD (TEST:EL:5200008452),35,86
von_willebrand_factor_cleaving_protease_inhibitor,34590-0,von Willebrand factor cleaving protease inhibitor,PPP,,Inhibitor Units|Arbitrary Units,{'Arbitrary Units': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TMA FUNCTION PANEL (TEST:EL:52000158132)|TMA FUNCTION PANEL (TEST:MCSQ-TMAFPL)|ADAMTS13 INHIBITOR (TEST:MCSQ-ADMISC)|ADAMTS13 INHIBITOR (TEST:EL:5200000399)|ADAMTS13 ANTIBODY (TEST:EL:5200015927),6,19
von_willebrand_factor_collagen_binding_activity_actual/normal,50377-1,von Willebrand factor.collagen binding activity actual/Normal,PPP,%,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,VWD TYPE 2N BINDING (TEST:EL:5200015620),1,1
von_willebrand_factor_multimers,32217-2,von Willebrand factor multimers,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"VWF MULTIMERS (TEST:BH1-273)|VWF MULTIMER ANALYSIS, MAYO (TEST:MCSQ-VMMULT)|VWF MULTIMER (TEST:MCSQ-VWFMS1)|VWF MULTIMER ANALYSIS (TEST:MHSQ-VMMULT)|VON WILLEBRAND INTERPRETATION (TEST:NHVWINT)|VON WILLEBRAND FACTOR MULTIMER BLOOD (TEST:EL:5230000288)|VWF MULTIMER (TEST:BCVWFMS1)|VWF MULTIMER ANALYSIS, MAYO (TEST:NCSQE-VMMULT)|VWF MULTIMER ANALYSIS, MAYO (TEST:BCVMMULT)|VWF MULTIMERIC (TEST:NHVWMULT)|VWF MULTIMER (TEST:MHSQ-VWFMS1)",10,31
von_willebrand_factor_ristocetin_cofactor_activity_actual/normal,6014-5,von Willebrand factor.ristocetin cofactor activity actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,RISTOCETIN COFACTOR (TEST:WHRISTO)|VWF:RCO (TEST:BH1-77)|VW RISTOCETIN (TEST:NHVWRIS)|RISTOCETIN COFACTOR (TEST:MHSQ-RISTO)|RISTOCETIN COFACTOR BLOOD (TEST:EL:5200012368),53,252
vwf_type_2n_binding_test_dcsqe-vwf2nb,,,,,,{},0.0,9999.0,0.0,9999.0,3,True,singleton,VWF TYPE 2N BINDING (TEST:DCSQE-VWF2NB),1,1
